ensembl.gene.id	X0610	X0687	X1809	X1812	X1938	X1941
TAAR9	0	0	1	0	11	0
C4orf51	0	0	0	0	1	0
CDKN2AIPNL	425	366	418	539	490	495
MBD3L5	0	0	1	0	1	0
CKMT1B	1195	2035	994	2721	2251	977
PATE4	0	0	1	0	0	0
OR4A47	0	0	0	0	0	0
PRSS56	0	1	2	0	0	0
ZNF737	530	312	381	320	329	340
RGL2	2904	2267	3349	2866	3157	3105
MEIOSIN	1	0	0	1	0	0
C10orf143	146	71	178	151	195	199
SHISA9	70	42	33	20	44	27
TEX51	0	0	0	0	0	0
HLA-DQA2	3254	1473	3596	2820	3456	4292
KIFC1	1034	393	891	1023	1053	856
C2orf74	22	8	28	23	33	28
GAGE12C	1	0	0	0	0	0
IRGM	8	9	1	7	10	11
PRAMEF33	0	0	0	0	0	0
AMY1A	210	99	320	186	326	283
FAM200B	568	532	676	700	716	643
GOLGA6L24P	2	1	0	4	1	3
CT47A5	0	0	0	0	0	0
LRRC37A2	2015	1409	1264	1131	1467	1391
ETDA	1	0	0	0	0	0
TMEM250	1343	1190	1012	1413	1477	1307
OR2W3	10	4	5	12	20	13
PAGE2B	2	1	2	0	1	3
TXNDC5	234	384	206	449	194	239
CASTOR1	34	21	41	48	52	53
RNF103	984	1142	1073	1009	1201	779
RBM14	2088	1621	1432	1428	2088	1621
ALKBH6	161	109	190	171	217	227
ASB14	28	29	56	43	32	45
PCDHA13	3	1	9	2	5	5
OR1J4	0	1	0	0	0	0
STPG4	1	0	2	9	2	1
PRR20G	0	0	0	0	0	0
NME1	695	721	343	1041	784	772
TNFSF12	469	315	652	543	609	742
CDRT4	39	31	20	25	44	41
APOBEC3G	1414	1163	1174	1298	1336	1873
TLR9	2	6	3	12	2	5
PRAMEF11	0	0	0	0	0	0
DEFA3	9	103	31	64	4	3
KRTAP9-2	0	0	0	0	0	0
C1orf226	164	408	207	188	202	116
ADSL	276	252	165	225	223	253
LILRA4	45	43	48	52	125	243
LILRA2	254	1889	342	919	143	486
TEX35	1	0	0	1	4	2
AMY2B	642	299	939	508	924	779
STRIT1	2	0	4	3	8	1
LY6G5B	235	207	208	204	266	303
PSMB9	2130	2692	1688	2618	3010	3459
PCDHGC3	736	801	456	409	255	453
SMKR1	14	10	8	11	16	20
DEFA1B	10	112	39	69	4	3
ACAD11	0	1	0	1	1	0
PPIL3	893	566	727	805	902	933
LCE1F	0	0	0	0	0	0
KIR3DL2	11	16	7	8	13	13
TNFRSF13B	224	125	336	427	493	578
KRTAP9-1	0	0	0	0	0	0
L1TD1	630	1394	224	506	357	611
AQP1	2332	818	2801	1997	2811	1799
C1QTNF9	10	10	27	19	17	11
ISY1	487	430	415	514	656	519
PNMA2	127	106	56	77	85	85
LRRD1	3	0	2	4	4	1
KRBOX1	10	8	6	10	8	4
PCDHGC5	5	19	10	20	4	5
ARHGEF25	350	285	421	377	350	285
PEDS1	579	992	458	621	460	544
RDH14	455	335	435	489	506	490
KRTAP4-7	0	0	1	0	0	0
PLCXD2	249	168	228	232	211	282
MIF	7	5	13	20	15	21
NSUN6	386	267	450	332	449	416
HLA-DOB	826	234	836	607	1199	1060
KRTAP10-5	0	0	0	0	0	0
YAE1	313	316	267	321	277	328
OR14A2	0	0	0	0	0	0
TDGF1	29	42	51	77	46	38
KRTAP5-8	4	3	3	1	4	3
CRCP	948	884	649	776	736	879
CDRT1	25	40	37	28	39	34
PDXP	87	56	84	84	99	58
RPP21	142	99	154	176	189	200
CD302	218	329	260	245	121	252
ATP5MF	1138	900	1475	2146	2002	1743
SSX2	0	0	1	1	2	0
ARHGAP8	9	12	22	25	20	12
ARPC4	2709	2733	2672	3695	4198	3655
CORT	4	4	8	12	15	7
KRTAP9-4	0	0	0	0	0	0
KRTAP5-4	1	0	0	1	4	0
UGT1A1	16	18	25	41	23	7
INMT	204	140	117	102	127	119
ARPC1A	559	586	482	600	574	428
SPRR2A	0	1	0	1	0	0
PLEKHO2	2113	4601	1560	2599	1676	2309
C8orf58	209	181	187	173	212	207
PISD	1292	2021	1233	1508	1353	1408
HOGA1	13	0	9	6	4	1
PWP2	940	890	864	1120	1113	1276
PI4KA	4021	3707	5091	5228	4970	5395
KIR3DL3	6	1	0	3	1	1
HYPK	97	94	148	132	137	116
AMACR	42	65	74	113	112	53
MTFP1	46	55	61	104	86	79
MDFIC2	0	0	0	0	0	0
ARHGDIG	41	17	49	18	65	23
TCP10L	9	2	4	5	4	1
PSG2	0	0	0	2	3	1
ARFGAP3	1764	2580	1232	1839	1180	1668
BGLAP	20	10	24	14	33	27
C22orf39	754	418	969	824	980	960
PEG10	412	234	572	224	469	259
CT47A2	0	0	0	0	0	0
UGT1A8	49	33	58	96	69	18
EIF6	1218	1300	1151	1813	1740	1480
RBMY1E	0	0	0	0	0	0
PCDHGC4	14	7	3	7	7	6
MRPL20	1417	1209	1338	1923	1750	1687
ARPIN	824	904	873	973	926	792
UGT1A10	142	122	143	236	256	79
SERPINB10	0	1	3	1	5	4
HLA-DMB	4511	2061	5403	4127	6921	7624
DECR2	290	319	263	379	571	359
GNG10	82	168	41	152	54	110
CNTF	15	22	24	35	17	20
CCDC169	5	8	7	16	5	3
RTL5	358	351	328	294	222	320
AP5Z1	1664	1950	1709	2067	1719	2067
ZNF709	16	7	13	2	9	10
STRC	32	18	38	39	63	25
RBMY1B	0	0	0	0	0	0
ERVW-1	11	5	10	0	5	6
PRAMEF4	0	0	0	0	0	0
PSG11	0	0	0	0	0	0
PSG4	0	0	0	0	1	0
MRPL33	755	660	765	998	807	909
MICAL3	641	527	1273	949	1175	806
PCDHAC2	20	29	42	24	38	39
STON1	370	587	485	472	332	277
PRAF2	249	223	191	279	190	178
VSIG8	0	0	0	3	0	1
STMP1	1140	1015	1047	1287	1288	1313
KCTD7	735	608	1236	852	811	922
EFNA4	160	146	165	222	268	161
TICAM2	5	10	4	5	2	3
C4orf48	147	192	261	485	598	365
NAA80	202	101	193	225	302	282
AMY2A	263	123	366	198	405	346
KRTAP10-11	0	0	0	0	0	0
TNFRSF6B	0	0	0	0	0	0
WFDC6	0	0	0	0	0	0
UPK3B	21	40	21	29	56	58
SMIM34	1	1	2	3	1	1
IL10RB	93	184	84	129	93	123
CFB	189	371	169	369	151	319
ZNF487	117	128	83	87	105	103
DNAAF10	220	135	183	204	220	210
NME2	445	454	711	917	747	709
PLA2G4B	43	31	95	73	36	34
LEFTY1	237	308	334	370	612	377
CFAP57	5	5	7	16	7	6
NPIPB5	11591	9492	16088	11809	14096	14637
TTC4	48	59	38	55	41	48
OR5V1	0	0	0	0	0	0
KIR2DL3	12	7	0	4	2	5
APOBEC3D	44	17	47	53	61	90
MRPS6	1040	967	1199	1151	1422	1189
ZNF512	1169	677	1136	859	1142	1207
GSTA1	59	51	43	21	27	6
RTL9	4	3	0	0	4	1
ACY1	23	28	31	43	51	44
NFS1	528	390	458	465	590	503
MT1HL1	1	5	1	2	27	7
KRTAP19-3	0	0	0	0	0	0
DDOST	4709	5228	3333	5402	3693	4934
TMEM199	319	297	272	337	335	333
LCE3C	0	0	0	0	0	0
GSTA2	20	14	9	11	10	3
SPRR2F	0	0	0	0	0	0
DNAJC25-GNG10	0	0	0	0	1	0
UGT1A7	15	12	7	9	15	3
TMEM225B	8	0	13	11	7	8
GMCL2	50	42	28	40	26	44
DBNDD2	159	130	151	176	188	180
LY6G6D	0	0	0	0	1	0
KRTAP19-7	0	0	0	0	0	0
RBMY1D	0	0	0	0	0	0
KRTAP5-7	4	1	4	0	4	1
CFHR1	839	213	436	355	524	525
RBM12	2450	2301	1791	2061	2024	2256
ERVFRD-1	14	6	8	5	9	8
LILRA6	503	5521	509	2117	157	693
SCARF2	424	543	313	571	295	312
APOBEC3C	2293	1164	1816	1819	2355	2589
KRTAP4-2	0	0	0	0	0	0
RAD21L1	0	0	0	3	1	0
CCDC13	3	16	3	9	5	5
ASPRV1	52	161	48	55	55	50
OR2AE1	0	0	1	1	0	2
KRTAP20-1	0	0	0	0	0	0
UBE2V1	97	111	142	132	107	178
PTCHD4	1	0	2	1	1	0
C4A	9143	3824	13654	7103	10557	10218
HBB	1347	1470	1599	1906	972	2899
CRYBB2	30	29	36	39	90	63
N4BP2L2	4612	4113	3899	3716	3856	4512
CEBPA	396	521	325	511	590	509
H2AJ	811	717	1230	1942	811	717
UBAP1L	329	274	496	455	434	555
PGAM5	1179	1089	661	949	820	946
ZCCHC3	1390	945	1241	1028	1247	1295
SPTY2D1OS	25	20	17	27	22	20
MARS2	399	335	187	311	282	348
USP51	132	91	99	92	77	98
BCKDHA	32	25	44	48	54	51
INSL3	54	26	33	61	24	42
MARCOL	0	0	0	0	0	0
ADH1C	3751	1332	4621	2373	6730	2471
TRIM39-RPP21	0	0	0	0	0	0
APELA	0	14	0	24	1	1
CDK11B	4456	3766	3926	4478	4877	4701
PCDHAC1	35	9	39	13	29	37
TARM1	0	4	1	8	2	0
PRR5-ARHGAP8	0	1	4	1	4	3
POU5F2	26	16	12	14	27	15
PCP4L1	48	33	33	34	38	16
ABHD14A	123	62	105	126	129	125
STIMATE-MUSTN1	31	26	56	60	27	45
RBM14-RBM4	22	30	52	61	22	30
LY75-CD302	0	0	0	0	0	0
CCDC153	26	17	30	36	26	17
C4orf54	1	14	2	2	0	5
ACTN3	32	54	22	27	32	54
FOXL3	3	1	0	0	10	0
TNFSF12-TNFSF13	0	0	0	0	0	0
FMN1	306	886	323	682	323	228
ATP5MF-PTCD1	2	3	3	0	1	1
USP17L22	0	0	0	0	0	0
USP17L17	0	0	0	0	0	0
HAUS5	1039	517	1071	1026	1124	1284
EPPIN-WFDC6	0	0	0	0	0	0
PCDHA11	3	0	5	2	5	7
ATP5MGL	191	121	216	270	266	266
TMEM150C	673	194	881	289	580	453
NAIP	3178	6373	2470	4258	1774	3023
ZNF324B	191	172	160	174	183	209
SPATS1	4	0	3	5	3	0
CLRN2	0	0	0	0	0	0
THEGL	0	2	1	2	0	1
ZNF564	19	8	9	5	8	5
FER1L5	10	9	14	12	11	12
ECSCR	58	114	65	122	109	93
USP17L21	0	0	0	0	0	0
HS3ST5	35	8	11	3	21	3
MTRNR2L5	3	0	2	1	2	2
LGALS16	0	0	0	0	0	0
RNF103-CHMP3	4	10	2	4	5	4
PDCD6	550	618	830	1029	943	962
GOLGA8K	29	51	109	116	68	87
TERB1	4	2	1	3	3	6
TMEM158	168	1273	180	724	245	243
YJEFN3	457	288	343	297	385	302
PCDHA10	6	11	11	9	7	6
ARPC4-TTLL3	0	0	0	0	1	0
GIMD1	0	0	0	0	0	0
TRMT9B	140	165	145	146	190	127
ZNF718	275	175	167	157	166	181
SMIM20	667	513	698	745	890	609
GYPB	7	0	2	0	0	3
KIAA1210	1	1	3	4	3	1
CHCHD10	1398	936	1936	2181	2874	1627
CDK3	28	15	26	25	29	28
GPR162	298	292	312	341	298	292
ATP6V1E2	155	137	113	137	108	140
LY6G6F-LY6G6D	0	0	0	0	0	0
REELD1	64	30	46	47	52	65
CCDC169-SOHLH2	0	0	0	0	0	0
P3R3URF	0	0	0	0	0	0
SELENOP	3234	1051	4008	2308	2248	2282
NT5C1B-RDH14	0	0	0	0	0	0
USP17L20	0	0	0	0	0	0
EXOC1L	2	0	0	0	0	0
USP17L18	0	0	0	0	0	0
PTTG1IP2	0	0	0	0	0	0
ZNF674	247	298	214	214	198	229
TMED7-TICAM2	5	3	4	0	3	1
ZNF345	278	145	332	248	299	354
RFPL4B	0	0	0	0	10	0
ALG1L2	61	92	55	82	66	76
SHANK3	2331	2809	2001	2238	2040	2453
MSANTD3-TMEFF1	0	0	0	0	0	0
ZNF550	394	247	533	440	500	674
FOXD1	6	8	11	3	6	5
CENPS-CORT	2	2	3	1	0	1
PCDHA12	1	0	3	2	1	3
PTX4	0	1	3	2	4	1
RGS21	0	0	0	0	0	0
PCDHGA12	56	79	53	57	38	55
C8orf88	55	80	45	73	28	45
SHLD3	76	58	61	92	57	100
CCDC71L	1411	3794	1143	2107	1040	1486
HOXA10	415	256	333	258	343	340
TMEM200B	414	201	311	251	173	177
PCDHGB6	125	119	91	68	88	79
SERPINE3	5	4	6	9	2	6
C1orf210	154	214	184	286	285	84
TRNP1	157	100	149	125	121	127
SMIM18	2	3	1	1	6	0
PCDHGA5	34	23	20	15	26	25
NACA2	1672	1107	1640	1757	2441	2132
PCDHGA7	34	19	19	18	18	22
PYDC2	0	0	0	0	0	0
SLC10A5	8	2	10	2	9	8
ALG11	94	146	112	176	93	130
ATXN7L3B	2721	2105	2422	2182	2721	2105
PRKDC	3793	4318	3014	3980	3183	3890
PCDHGA6	82	68	72	43	65	60
PCDHGA8	9	5	13	9	8	5
UTP14C	0	0	0	0	0	0
ETV3L	12	110	31	35	18	38
PCDHGA10	63	74	49	45	41	40
PCDHGA11	32	67	35	42	39	41
PCDHGB2	28	19	27	15	13	23
PCDHGB4	21	70	28	26	17	20
CLDN23	344	568	234	418	842	180
ZNF260	530	558	480	448	396	515
LYN	4287	15074	3698	5528	3103	4428
PINX1	160	132	148	199	191	234
PCDHGB7	149	170	129	110	65	87
CD8B2	682	115	262	183	510	618
NPIPB11	5070	3661	7895	5711	6842	6699
PCDHGB1	7	11	7	3	4	9
PCDHGA3	30	18	44	27	19	17
SIGLEC14	277	1687	407	909	561	818
PBOV1	3	1	2	3	12	3
OR4D10	0	0	0	0	0	0
XNDC1N	46	18	46	47	46	18
AP5B1	909	2059	1024	1462	909	2059
CHMP4A	153	100	165	150	143	145
SIGLEC12	90	272	28	127	31	43
PABPC4L	39	54	32	45	29	18
OMP	5	4	4	7	5	4
CSNK2A3	340	490	294	400	300	383
ARMS2	0	0	0	1	0	1
INS	0	0	0	0	0	0
RTL1	5	3	2	7	1	2
FPGT	400	518	308	379	323	349
IGLL5	425	67	502	288	466	274
OR10G4	2	1	0	0	2	1
CKLF-CMTM1	4	14	4	16	4	6
OR5M10	0	0	0	0	0	0
NPIPA2	3029	1852	2853	2148	2723	2643
MPV17L2	367	342	246	382	397	416
BORCS8	431	382	411	519	463	529
DPP3	1186	1399	911	1692	1186	1399
ANKHD1-EIF4EBP3	132	111	109	111	122	92
KRTAP5-9	7	1	6	3	7	1
UBTFL1	0	0	1	0	0	0
OR5M1	0	0	0	0	0	0
SAA2-SAA4	0	0	0	0	0	0
PIGY	0	0	0	0	0	0
CHMP1B	1295	1661	1282	1606	1362	1418
EID3	131	65	126	110	131	65
GLYATL1B	7	1	17	17	9	5
HTD2	1	2	3	2	1	3
CCDC166	0	0	0	0	0	0
NANOGP8	5	2	7	8	6	6
OR5M11	0	0	0	0	0	0
FXYD6-FXYD2	0	0	0	0	0	0
PRR23D1	0	0	0	0	0	2
SMIM35	31	32	63	45	31	32
OR8G5	0	0	1	0	0	0
EID1	5001	3781	3619	4177	3761	4270
OR52B2	0	0	0	0	0	0
NOX5	23	3	95	6	56	34
CCDC179	1	0	1	0	0	1
TAS2R43	1	2	3	0	1	2
PRR23D2	0	0	0	0	0	2
HCAR3	7	4852	76	1878	7	4852
PCDHA3	2	6	4	3	8	9
EBLN2	42	56	43	65	33	42
CARD18	1	0	1	0	1	0
NPIPB8	303	324	773	631	684	641
NEDD8-MDP1	0	0	0	0	0	0
POLR2M	920	620	526	509	598	520
FDXACB1	106	88	40	58	106	88
OR10G2	2	2	1	1	19	26
RAB44	26	57	29	17	24	45
TRIL	157	142	134	125	144	112
OR4D2	0	0	0	0	0	0
MTRNR2L8	17365	22560	19802	17876	24751	12994
TAS2R20	36	29	48	33	36	29
CYP2A6	2	2	1	1	7	3
MTRNR2L10	1152	1375	1268	1177	1863	769
COA8	300	280	281	338	371	291
TRAPPC2B	153	115	153	126	186	146
DNAAF4	16	8	3	9	6	8
ZNF432	407	426	268	308	358	361
SMLR1	0	0	0	3	10	3
TAS2R30	1	1	2	1	1	1
MTRNR2L3	13	25	18	15	20	9
ZNF10	272	154	213	167	298	298
ZNF486	396	346	328	329	263	340
HMBS	464	436	381	692	464	436
ZNF225	229	185	246	249	203	218
ASIC5	0	0	1	0	0	0
TAS2R31	6	5	3	13	6	5
DND1	0	0	0	0	0	0
POLG2	661	458	879	780	672	777
SMIM10L1	658	749	548	701	658	749
OR13A1	47	4	79	14	95	49
MTRNR2L1	1506	1737	1993	1930	2556	1363
CLEC12B	5	25	13	12	5	25
LIMS4	40	40	26	32	28	31
ZNF350	302	309	335	304	332	313
PGA5	60	22	40	51	3	24
STH	0	0	0	0	0	0
ZNF253	331	238	329	299	257	332
KLRF2	4	0	0	1	4	0
C17orf100	86	67	117	123	112	129
CAPNS2	1	6	6	3	1	4
SLC5A8	7	10	4	2	7	10
MTRNR2L7	1	4	2	2	4	0
LIMS3	40	41	27	34	28	32
KHDC1L	0	0	1	1	0	1
GPR142	13	13	5	4	18	20
HP	476	209	163	769	70	227
SLCO1B3-SLCO1B7	0	0	0	0	0	0
C11orf97	0	0	1	0	0	0
DENND11	1410	1581	1712	2163	1875	2066
LSM14A	5228	4045	3860	3563	4164	4204
NHLRC4	53	9	63	42	59	74
OR11H12	0	0	0	0	0	0
TAS2R38	0	0	0	1	0	0
GATC	466	544	387	466	466	544
ZBED6	0	1	3	3	2	0
MGAM	68	1784	311	1678	43	30
FNTB	130	122	102	113	103	117
ZNF878	83	72	58	53	77	70
RPL36A-HNRNPH2	0	0	0	0	0	0
ZNF625	4	6	4	1	2	7
GALNT4	1	35	15	27	1	35
INAFM1	449	350	576	523	567	461
CNPY2	312	263	281	310	312	263
MGAM2	91	394	149	194	214	53
CUX1	2549	3194	2721	2585	2588	2203
TEN1	1	0	4	2	0	1
TEX49	0	0	0	0	0	0
OR9A4	0	4	0	3	0	0
MAP1LC3B2	595	1146	524	764	595	1146
PRSS58	0	0	2	1	3	0
CLEC5A	68	1285	93	356	14	34
CHURC1	2591	2789	1614	1666	876	1151
C17orf49	67	68	64	63	99	118
RTEL1	51	64	54	71	42	66
ZNF578	106	78	99	83	111	104
PDF	99	87	87	145	71	108
RNASE12	0	0	0	0	0	0
OR11H2	0	0	0	0	0	0
SPESP1	75	79	41	51	15	33
TRIM6-TRIM34	0	0	0	0	0	0
BCL2L2-PABPN1	3	9	11	10	4	3
SYNJ2BP-COX16	3	2	0	0	0	2
TRIM34	12	3	5	9	8	7
C20orf141	0	0	0	0	0	0
OR4C13	0	0	0	0	0	0
RNASE4	28	24	19	26	13	11
MC1R	146	98	234	219	220	216
DUXA	0	0	0	0	0	0
CEP95	1238	855	1374	1089	1335	1367
TUBB3	54	33	14	19	28	22
TMEM179	98	24	63	29	77	36
TSPY1	0	1	1	0	1	0
TVP23C-CDRT4	0	0	0	0	0	0
FPGT-TNNI3K	11	14	11	17	33	16
POC1B-GALNT4	3	2	5	6	3	2
NDUFC2-KCTD14	0	0	0	0	0	0
SMIM6	27	33	31	39	108	20
ITGB3	396	1275	208	420	178	307
SLC35G6	10	6	7	8	8	3
ZHX1-C8orf76	11	6	8	3	10	9
INAFM2	927	1291	620	785	653	618
ST20-MTHFS	0	0	0	0	0	0
GH1	5	1	3	2	2	2
TGIF2-RAB5IF	0	0	0	0	0	0
CTXND1	50	31	39	22	35	43
THTPA	130	126	152	183	132	197
MRPL46	150	109	179	226	159	178
BLID	0	0	0	0	0	0
SLC22A31	36	58	31	64	65	96
TGFBR3L	7	2	17	23	13	7
HOXB7	277	334	298	373	444	271
SPDYE6	459	328	491	509	516	585
CCDC187	4	0	21	7	13	8
FRRS1L	70	21	32	11	38	21
PMF1-BGLAP	0	0	0	0	0	0
ARMH2	6	3	3	3	2	2
TBC1D3G	277	211	275	226	483	432
MRC1	1434	3764	1807	3276	719	1999
HSPB9	2	3	5	6	6	2
SCX	147	252	135	142	200	134
C16orf95	14	10	17	27	35	30
KCNJ18	10	15	7	9	9	11
DUX4	0	1	2	2	0	0
ANKRD20A1	24	6	25	23	36	29
TLE7	0	0	0	0	0	0
SERTM2	35	51	23	28	17	32
CCPG1	449	675	409	541	396	377
SULT1A3	139	129	212	195	200	210
TMEM178B	155	54	198	60	195	168
EPPK1	1601	3697	1635	4073	1559	1447
CLEC19A	1	3	2	5	4	1
ZNF865	1042	716	892	770	1011	1036
BOP1	1497	1301	1052	1580	1588	1521
GOLGA8T	26	48	100	106	61	79
MUC22	0	0	0	0	0	0
FIGNL2	28	25	25	39	28	25
PECAM1	5275	9372	5439	8492	4758	6999
TEN1-CDK3	55	46	81	81	72	66
TUBB8	230	203	159	238	142	140
TP53TG3B	3	4	6	3	6	4
TMEM249	4	6	11	10	7	9
TPBGL	50	54	21	66	50	54
GAN	63	85	36	46	45	45
GOLGA6L7	2	1	2	5	3	4
C15orf65	23	26	22	25	21	25
LY6L	0	0	0	0	0	0
SCRT1	15	2	5	2	10	1
GOLGA8S	94	103	205	190	168	227
BOLA2-SMG1P6	53	61	41	49	60	61
ISY1-RAB43	0	0	0	0	0	0
PCDHGA9	31	52	46	32	24	31
GFY	0	0	0	0	0	0
C17orf114	2	3	2	6	8	5
MYMX	4	0	7	2	8	10
PCDHGB3	5	7	4	10	5	5
CORO7	581	436	667	759	759	775
MMP12	632	3103	212	1956	632	3103
SPDYE9	133	70	105	78	111	82
CCER2	14	6	12	8	27	10
PCDHGA4	14	15	10	17	8	17
OR1D5	0	0	1	0	0	0
SPON1	925	2958	1131	2121	798	830
OVCA2	0	0	0	0	0	0
MRPL12	205	213	197	365	391	285
CCNQ	482	379	470	573	470	573
GTF2I	8598	8174	9333	9007	8826	9046
ZNF234	386	338	442	427	366	464
DPEP2NB	0	1	1	0	0	0
PPIAL4A	442	301	374	555	497	501
TMEM238L	23	26	20	26	21	8
SRSF8	1843	1398	1615	1528	1843	1398
FAM72C	848	189	621	568	637	499
IKBKE	980	697	840	1050	1008	1110
MSMB	0	0	1	0	0	2
LINC02210-CRHR1	0	0	0	0	0	0
GDF2	0	0	0	0	0	0
NBPF11	2426	2429	3199	2823	2881	3233
AKR1C8P	2	3	0	3	2	5
ANXA8L1	3	7	10	25	3	11
NOTCH2NLA	205	264	84	78	78	74
DYNLL2	3770	3130	2836	3187	3640	3177
MYH4	2	2	1	2	0	2
OTUD7B	528	759	509	598	549	436
NPY4R2	8	33	74	71	75	27
GJA5	252	523	172	511	159	289
ANXA8	5	15	21	32	4	21
RBP3	0	0	1	0	0	0
RBM8A	2498	2273	1845	2092	2192	2238
RNF115	1311	1278	1107	1175	1137	1419
CFAP298-TCP10L	37	28	36	24	14	21
RPL17	273	289	271	399	300	367
ZNF488	5	15	9	17	5	10
SEC22B	3349	4858	2309	3550	2449	3023
FSBP	58	38	67	73	64	71
TXNIP	23209	27492	44937	36582	20221	19018
SRGAP2	1403	2144	1753	2000	1432	1877
BAHCC1	887	1154	729	1025	527	636
RASSF5	3983	6276	2733	3407	3754	5483
STRADA	408	281	390	441	514	528
KLF14	1	1	3	2	1	2
NBPF15	2874	2951	3951	3487	3409	3791
NCOA4	6366	8395	5218	5959	5071	6558
MRPS21	1503	1007	1705	2171	2212	1999
MYO15B	4795	4064	6906	6272	8147	6310
FXYD1	19	4	27	8	19	18
AARSD1	133	105	99	110	108	120
ZNF850	145	138	82	90	93	107
PTGES3L	24	32	18	28	37	33
LCN6	19	4	34	9	27	26
C17orf113	48	21	56	19	53	46
ATF7-NPFF	100	62	104	92	100	62
UPK3BL1	1	1	3	3	5	3
APOC4	0	0	0	0	0	0
ZNF285	87	43	105	107	91	87
S1PR2	1286	487	553	258	859	457
CGB1	1	3	2	1	4	3
ZNF224	506	386	579	503	619	665
EDDM13	9	9	8	8	8	10
SMIM22	160	241	238	507	557	167
LIN37	93	91	88	83	95	75
NDUFA7	12	10	24	14	26	24
MAGEA9B	1	0	0	0	0	0
SSX4	2	0	1	0	3	2
ERFL	222	60	248	153	253	268
NBPF12	2521	2624	3528	3121	3005	3470
OPN1MW	1	1	2	0	2	0
ARL14EPL	2	0	2	2	3	1
TCP11X1	1	0	2	0	0	0
SCGB1C2	0	1	0	1	1	0
FAM156A	1833	1660	2335	2490	2586	2456
SSX2B	0	0	1	1	2	0
NFILZ	2	2	3	0	2	5
SIGLEC5	2	1	3	6	2	2
MAGEA2	0	0	0	0	0	0
TEX13A	0	0	0	0	0	0
ZNF723	20	13	16	18	20	21
HSFX2	18	10	48	39	48	39
H3Y2	0	0	0	0	0	1
CSAG3	17	2	19	5	19	5
CT45A1	0	0	0	0	0	0
ERVV-2	0	0	0	0	2	7
SPANXN2	0	0	0	0	0	0
FAM236B	5	1	10	1	12	8
MTRNR2L12	22356	29344	24990	23017	29604	16272
CALR3	0	0	0	0	1	0
ZNF728	5	5	6	9	4	8
CT45A3	0	0	1	0	1	0
TRABD2B	117	67	81	42	80	70
FBXO17	233	169	267	178	153	130
MAGIX	52	65	78	126	117	50
IKBKG	1242	1408	1300	1758	1300	1758
ZNF587B	568	620	406	469	521	554
SPIB	2110	306	2718	847	3248	2056
NXF2	1	0	2	1	1	0
OPN1MW3	1	1	1	0	1	0
H3Y1	0	0	0	0	0	0
DMRTC1	25	7	36	19	59	43
ERVV-1	2	0	0	0	3	8
TMEM185A	574	434	546	565	546	565
CT45A10	0	0	1	0	1	0
ZIM2	2	0	2	2	0	0
NBPF9	2978	3330	4018	3668	3648	4118
CCDC194	17	16	18	7	6	15
SSX4B	2	0	1	0	4	2
EGLN2	468	497	459	549	627	743
COMMD3-BMI1	0	0	0	0	0	0
FMC1-LUC7L2	0	0	0	0	0	0
MEI4	0	0	0	0	0	0
ZNF559-ZNF177	6	4	3	3	7	12
BIVM-ERCC5	0	0	0	0	0	0
H4C15	229	183	302	362	280	248
PPIAL4H	72	22	16	11	27	22
HEATR9	15	7	8	2	3	12
PRAMEF5	0	0	0	0	0	0
URGCP-MRPS24	0	0	0	0	10	0
NBPF14	3088	3790	4168	3865	3601	4169
TAF15	6387	4372	6432	6720	7979	7469
MTRNR2L6	985	1322	1230	1164	1830	861
HSPE1-MOB4	0	0	0	0	0	0
GAS2L2	1	1	6	4	2	0
RPS10-NUDT3	0	0	0	0	0	0
H4C14	231	185	303	363	280	248
RASL10B	18	44	17	43	14	13
CT45A9	0	0	1	0	1	0
CTAGE15	181	244	205	191	91	66
TLCD4-RWDD3	15	17	33	32	19	26
UGT2A2	0	0	0	0	0	0
SRXN1	26	108	16	42	14	25
CTAGE6	163	235	200	191	89	65
NBPF10	2978	3690	3916	3792	3462	4072
MMP28	181	213	384	395	426	161
CT45A2	0	0	1	0	1	0
CCL5	1594	660	874	452	913	909
PPIAL4E	95	40	23	33	42	41
LIX1L	1535	1196	1051	980	1066	1109
MILR1	749	720	453	645	523	603
SMIM32	46	58	62	85	104	20
GTF2H5	685	490	638	889	648	889
NUDT3	135	142	153	186	140	192
KMT2B	3449	3330	3425	3458	3299	3682
POM121C	3664	3527	3481	3343	3499	4244
CD24	10632	14010	9774	17813	16240	9779
FAM47E-STBD1	0	0	0	0	0	0
CFAP206	2	2	1	1	0	0
ZNF595	514	281	259	190	570	522
DOC2B	828	982	509	759	633	753
PCDHB16	72	74	29	35	44	48
KRTAP10-7	0	0	0	0	0	0
DCP1A	1162	1405	1023	1021	927	942
RBAK-RBAKDN	0	0	0	0	10	0
C2orf15	29	21	30	39	37	42
GRIN2B	27	8	28	12	27	8
LYPD4	1	14	0	1	1	1
NBPF26	2654	2970	3508	3148	3230	3651
SNURF	14	11	12	24	15	14
H3-2	53	148	93	298	65	84
TMEM271	6	1	5	3	7	1
TBC1D3K	247	194	229	180	501	405
FOXD4L6	31	26	28	9	38	34
SPDYE8	125	67	101	67	107	79
AGBL1	0	0	0	0	3	1
H4C12	50	47	76	154	96	64
EPOP	254	237	192	241	309	355
ZNHIT3	611	481	583	588	592	723
CT45A7	0	0	1	0	1	0
H2BC14	1	0	4	2	2	2
LHX1	0	1	0	0	1	0
